"store","store_id","websites","attribute_set","type","configurable_attributes","_super_attribute_code","category_ids","sku","associated","name","manufacturer","mfg_model","aw_callforprice","msrp_enabled","msrp_display_actual_price_type","msrp","price","special_price","special_from_date","special_to_date","weight","tax_class_id","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_status_changed_automatically","use_config_enable_qty_increments","status","visibility","is_recurring","url_key","url_path","meta_title","meta_description","meta_keyword","image_label","small_image_label","thumbnail_label","image","small_image","thumbnail","media_gallery","description","short_description","feature_1","feature_2","feature_3","feature_4","rug_color","rug_shape","rug_style","rug_nav","rug_size","rug_material","mfg_collection","assembly_req","country_of_manufacture","ship_type","lead_time","enable_googlecheckout","gift_message_available","has_options","custom_layout_update","page_layout","options_container","custom_design","custom_design_from","custom_design_to","news_from_date","news_to_date","reward_no_discount","reward_points","product_name","product_type_id","product_status_changed","product_changed_websites","recurring_profile","shipping_height","shipping_width","shipping_length","pile_height","construction","stain_resistant","fire_resistant","care_cleaning","warranty","upc"
"admin","0","Base","Rugs","configurable","rug_size","rug_size","83,6","RIZZY-6154246FATL000F50","RIZZY-6154246FATL000F50-F50","Rizzy Atlantic Rug in 31.35","Rizzy","4246F","","Use config","Use config","","1000000000","Running","","","31.35","2","1","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","4","No","","","Rizzy Atlantic Rug in 31.35","","","","","","/rizzy/6154246FATL000F50.jpg","/rizzy/6154246FATL000F50.jpg","/rizzy/6154246FATL000F50.jpg","","China","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","1","","1 column","container1","","","","","","","","Rizzy Atlantic Rug in 31.35","configurable","","","","595","790","229","114-Pile Height","Hand Knotted","","","0","","ATL000"
"admin","0","Base","Rugs","configurable","rug_size","rug_size","83,6","RIZZY-6154246FATL000G50","RIZZY-6154246FATL000G50-G50","Rizzy Atlantic Rug in 43.01","Rizzy","4246F","","Use config","Use config","","1000000000","Running","","","43.01","2","1","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","4","No","","","Rizzy Atlantic Rug in 43.01","","","","","","/rizzy/6154246FATL000G50.jpg","/rizzy/6154246FATL000G50.jpg","/rizzy/6154246FATL000G50.jpg","","China","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","1","","1 column","container1","","","","","","","","Rizzy Atlantic Rug in 43.01","configurable","","","","819","1084","315","138-Pile Height","Hand Knotted","","","0","","ATL000"
"admin","0","Base","Rugs","configurable","rug_size","rug_size","83,6","RIZZY-6154246FATL000P00","RIZZY-6154246FATL000P00-P00","Rizzy Atlantic Rug in 2.64","Rizzy","4246F","","Use config","Use config","","1000000000","Running","","","2.64","2","1","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","4","No","","","Rizzy Atlantic Rug in 2.64","","","","","","/rizzy/6154246FATL000P00.jpg","/rizzy/6154246FATL000P00.jpg","/rizzy/6154246FATL000P00.jpg","","China","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","1","","1 column","container1","","","","","","","","Rizzy Atlantic Rug in 2.64","configurable","","","","52","66","20","36-Pile Height","Hand Knotted","","","0","","ATL000"
"admin","0","Base","Rugs","configurable","rug_size","rug_size","83,6","RIZZY-6154246FSGL000C50","RIZZY-6154246FSGL000C50-C50","Rizzy Sea Glass Rug in 8.470000000000001","Rizzy","4246F","","Use config","Use config","","1000000000","Running","","","8.470000000000001","2","1","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","4","No","","","Rizzy Sea Glass Rug in 8.470000000000001","","","","","","/rizzy/6154246FSGL000C50.jpg","/rizzy/6154246FSGL000C50.jpg","/rizzy/6154246FSGL000C50.jpg","","China","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","1","","1 column","container1","","","","","","","","Rizzy Sea Glass Rug in 8.470000000000001","configurable","","","","161","213","62","66-Pile Height","Hand Knotted","","","0","","SGL000"
"admin","0","Base","Rugs","configurable","rug_size","rug_size","83,6","RIZZY-6154246FSGL000E10","RIZZY-6154246FSGL000E10-E10","Rizzy Sea Glass Rug in 17.6","Rizzy","4246F","","Use config","Use config","","1000000000","Running","","","17.6","2","1","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","4","No","","","Rizzy Sea Glass Rug in 17.6","","","","","","/rizzy/6154246FSGL000E10.jpg","/rizzy/6154246FSGL000E10.jpg","/rizzy/6154246FSGL000E10.jpg","","China","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","1","","1 column","container1","","","","","","","","Rizzy Sea Glass Rug in 17.6","configurable","","","","335","443","129","96-Pile Height","Hand Knotted","","","0","","SGL000"
"admin","0","Base","Rugs","configurable","rug_size","rug_size","83,6","RIZZY-6154246FSGL000F50","RIZZY-6154246FSGL000F50-F50","Rizzy Sea Glass Rug in 31.35","Rizzy","4246F","","Use config","Use config","","1000000000","Running","","","31.35","2","1","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","4","No","","","Rizzy Sea Glass Rug in 31.35","","","","","","/rizzy/6154246FSGL000F50.jpg","/rizzy/6154246FSGL000F50.jpg","/rizzy/6154246FSGL000F50.jpg","","China","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","1","","1 column","container1","","","","","","","","Rizzy Sea Glass Rug in 31.35","configurable","","","","595","790","229","114-Pile Height","Hand Knotted","","","0","","SGL000"
"admin","0","Base","Rugs","configurable","rug_size","rug_size","83,6","RIZZY-6154246FSGL000G50","RIZZY-6154246FSGL000G50-G50","Rizzy Sea Glass Rug in 43.01","Rizzy","4246F","","Use config","Use config","","1000000000","Running","","","43.01","2","1","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","4","No","","","Rizzy Sea Glass Rug in 43.01","","","","","","/rizzy/6154246FSGL000G50.jpg","/rizzy/6154246FSGL000G50.jpg","/rizzy/6154246FSGL000G50.jpg","","China","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","1","","1 column","container1","","","","","","","","Rizzy Sea Glass Rug in 43.01","configurable","","","","819","1084","315","138-Pile Height","Hand Knotted","","","0","","SGL000"
"admin","0","Base","Rugs","configurable","rug_size","rug_size","83,6","RIZZY-6154246FSGL000P00","RIZZY-6154246FSGL000P00-P00","Rizzy Sea Glass Rug in 2.64","Rizzy","4246F","","Use config","Use config","","1000000000","Running","","","2.64","2","1","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","4","No","","","Rizzy Sea Glass Rug in 2.64","","","","","","/rizzy/6154246FSGL000P00.jpg","/rizzy/6154246FSGL000P00.jpg","/rizzy/6154246FSGL000P00.jpg","","China","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","1","","1 column","container1","","","","","","","","Rizzy Sea Glass Rug in 2.64","configurable","","","","52","66","20","36-Pile Height","Hand Knotted","","","0","","SGL000"
"admin","0","Base","Rugs","configurable","rug_size","rug_size","83,6","RIZZY-6154247FMAZ000C50","RIZZY-6154247FMAZ000C50-C50","Rizzy Maize Rug in 8.470000000000001","Rizzy","4247F","","Use config","Use config","","1000000000","Running","","","8.470000000000001","2","1","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","4","No","","","Rizzy Maize Rug in 8.470000000000001","","","","","","/rizzy/6154247FMAZ000C50.jpg","/rizzy/6154247FMAZ000C50.jpg","/rizzy/6154247FMAZ000C50.jpg","","China","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","1","","1 column","container1","","","","","","","","Rizzy Maize Rug in 8.470000000000001","configurable","","","","161","213","62","66-Pile Height","Hand Knotted","","","0","","MAZ000"
"admin","0","Base","Rugs","configurable","rug_size","rug_size","83,6","RIZZY-6154247FMAZ000E10","RIZZY-6154247FMAZ000E10-E10","Rizzy Maize Rug in 17.6","Rizzy","4247F","","Use config","Use config","","1000000000","Running","","","17.6","2","1","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","4","No","","","Rizzy Maize Rug in 17.6","","","","","","/rizzy/6154247FMAZ000E10.jpg","/rizzy/6154247FMAZ000E10.jpg","/rizzy/6154247FMAZ000E10.jpg","","China","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","1","","1 column","container1","","","","","","","","Rizzy Maize Rug in 17.6","configurable","","","","335","443","129","96-Pile Height","Hand Knotted","","","0","","MAZ000"
"admin","0","Base","Rugs","configurable","rug_size","rug_size","83,6","RIZZY-6154247FMAZ000F50","RIZZY-6154247FMAZ000F50-F50","Rizzy Maize Rug in 31.35","Rizzy","4247F","","Use config","Use config","","1000000000","Running","","","31.35","2","1","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","4","No","","","Rizzy Maize Rug in 31.35","","","","","","/rizzy/6154247FMAZ000F50.jpg","/rizzy/6154247FMAZ000F50.jpg","/rizzy/6154247FMAZ000F50.jpg","","China","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","1","","1 column","container1","","","","","","","","Rizzy Maize Rug in 31.35","configurable","","","","595","790","229","114-Pile Height","Hand Knotted","","","0","","MAZ000"
"admin","0","Base","Rugs","configurable","rug_size","rug_size","83,6","RIZZY-6154247FMAZ000G50","RIZZY-6154247FMAZ000G50-G50","Rizzy Maize Rug in 43.01","Rizzy","4247F","","Use config","Use config","","1000000000","Running","","","43.01","2","1","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","4","No","","","Rizzy Maize Rug in 43.01","","","","","","/rizzy/6154247FMAZ000G50.jpg","/rizzy/6154247FMAZ000G50.jpg","/rizzy/6154247FMAZ000G50.jpg","","China","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","1","","1 column","container1","","","","","","","","Rizzy Maize Rug in 43.01","configurable","","","","819","1084","315","138-Pile Height","Hand Knotted","","","0","","MAZ000"
"admin","0","Base","Rugs","configurable","rug_size","rug_size","83,6","RIZZY-6154247FMAZ000P00","RIZZY-6154247FMAZ000P00-P00","Rizzy Maize Rug in 2.64","Rizzy","4247F","","Use config","Use config","","1000000000","Running","","","2.64","2","1","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","4","No","","","Rizzy Maize Rug in 2.64","","","","","","/rizzy/6154247FMAZ000P00.jpg","/rizzy/6154247FMAZ000P00.jpg","/rizzy/6154247FMAZ000P00.jpg","","China","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","1","","1 column","container1","","","","","","","","Rizzy Maize Rug in 2.64","configurable","","","","52","66","20","36-Pile Height","Hand Knotted","","","0","","MAZ000"
"admin","0","Base","Rugs","configurable","rug_size","rug_size","83,6","RIZZY-6154248FGRN000C50","RIZZY-6154248FGRN000C50-C50","Rizzy Green Rug in 8.470000000000001","Rizzy","4248F","","Use config","Use config","","1000000000","Running","","","8.470000000000001","2","1","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","4","No","","","Rizzy Green Rug in 8.470000000000001","","","","","","/rizzy/6154248FGRN000C50.jpg","/rizzy/6154248FGRN000C50.jpg","/rizzy/6154248FGRN000C50.jpg","","China","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","1","","1 column","container1","","","","","","","","Rizzy Green Rug in 8.470000000000001","configurable","","","","161","213","62","66-Pile Height","Hand Knotted","","","0","","GRN000"
"admin","0","Base","Rugs","configurable","rug_size","rug_size","83,6","RIZZY-6154248FGRN000E10","RIZZY-6154248FGRN000E10-E10","Rizzy Green Rug in 17.6","Rizzy","4248F","","Use config","Use config","","1000000000","Running","","","17.6","2","1","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","4","No","","","Rizzy Green Rug in 17.6","","","","","","/rizzy/6154248FGRN000E10.jpg","/rizzy/6154248FGRN000E10.jpg","/rizzy/6154248FGRN000E10.jpg","","China","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","1","","1 column","container1","","","","","","","","Rizzy Green Rug in 17.6","configurable","","","","335","443","129","96-Pile Height","Hand Knotted","","","0","","GRN000"
"admin","0","Base","Rugs","configurable","rug_size","rug_size","83,6","RIZZY-6154248FGRN000F50","RIZZY-6154248FGRN000F50-F50","Rizzy Green Rug in 31.35","Rizzy","4248F","","Use config","Use config","","1000000000","Running","","","31.35","2","1","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","4","No","","","Rizzy Green Rug in 31.35","","","","","","/rizzy/6154248FGRN000F50.jpg","/rizzy/6154248FGRN000F50.jpg","/rizzy/6154248FGRN000F50.jpg","","China","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","1","","1 column","container1","","","","","","","","Rizzy Green Rug in 31.35","configurable","","","","595","790","229","114-Pile Height","Hand Knotted","","","0","","GRN000"
"admin","0","Base","Rugs","configurable","rug_size","rug_size","83,6","RIZZY-6154248FGRN000G50","RIZZY-6154248FGRN000G50-G50","Rizzy Green Rug in 43.01","Rizzy","4248F","","Use config","Use config","","1000000000","Running","","","43.01","2","1","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","4","No","","","Rizzy Green Rug in 43.01","","","","","","/rizzy/6154248FGRN000G50.jpg","/rizzy/6154248FGRN000G50.jpg","/rizzy/6154248FGRN000G50.jpg","","China","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","1","","1 column","container1","","","","","","","","Rizzy Green Rug in 43.01","configurable","","","","819","1084","315","138-Pile Height","Hand Knotted","","","0","","GRN000"
"admin","0","Base","Rugs","configurable","rug_size","rug_size","83,6","RIZZY-6154248FGRN000P00","RIZZY-6154248FGRN000P00-P00","Rizzy Green Rug in 2.64","Rizzy","4248F","","Use config","Use config","","1000000000","Running","","","2.64","2","1","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","4","No","","","Rizzy Green Rug in 2.64","","","","","","/rizzy/6154248FGRN000P00.jpg","/rizzy/6154248FGRN000P00.jpg","/rizzy/6154248FGRN000P00.jpg","","China","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","1","","1 column","container1","","","","","","","","Rizzy Green Rug in 2.64","configurable","","","","52","66","20","36-Pile Height","Hand Knotted","","","0","","GRN000"
"admin","0","Base","Rugs","configurable","rug_size","rug_size","83,6","RIZZY-6163597FMAZ000A22","RIZZY-6163597FMAZ000A22-A22","Rizzy Maize Rug in 4.77","Rizzy","3597F","","Use config","Use config","","1000000000","Running","","","4.77","2","1","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","4","No","","","Rizzy Maize Rug in 4.77","","","","","","/rizzy/6163597FMAZ000A22.jpg","/rizzy/6163597FMAZ000A22.jpg","/rizzy/6163597FMAZ000A22.jpg","","Turkey","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","1","","1 column","container1","","","","","","","","Rizzy Maize Rug in 4.77","configurable","","","","65","86","25","48-Pile Height","Hand Knotted","","","0","","MAZ000"
"admin","0","Base","Rugs","configurable","rug_size","rug_size","83,6","RIZZY-6163597FMAZ000E10","RIZZY-6163597FMAZ000E10-E10","Rizzy Maize Rug in 22","Rizzy","3597F","","Use config","Use config","","1000000000","Running","","","22","2","1","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","4","No","","","Rizzy Maize Rug in 22","","","","","","/rizzy/6163597FMAZ000E10.jpg","/rizzy/6163597FMAZ000E10.jpg","/rizzy/6163597FMAZ000E10.jpg","","Turkey","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","1","","1 column","container1","","","","","","","","Rizzy Maize Rug in 22","configurable","","","","299","398","115","96-Pile Height","Hand Knotted","","","0","","MAZ000"
"admin","0","Base","Rugs","configurable","rug_size","rug_size","83,6","RIZZY-6163597FMAZ000G99","RIZZY-6163597FMAZ000G99-G99","Rizzy Maize Rug in 48.4","Rizzy","3597F","","Use config","Use config","","1000000000","Running","","","48.4","2","1","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","4","No","","","Rizzy Maize Rug in 48.4","","","","","","/rizzy/6163597FMAZ000G99.jpg","/rizzy/6163597FMAZ000G99.jpg","/rizzy/6163597FMAZ000G99.jpg","","Turkey","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","1","","1 column","container1","","","","","","","","Rizzy Maize Rug in 48.4","configurable","","","","663","875","255","132-Pile Height","Hand Knotted","","","0","","MAZ000"
"admin","0","Base","Rugs","configurable","rug_size","rug_size","83,6","RIZZY-6163597FMAZ000H13","RIZZY-6163597FMAZ000H13-H13","Rizzy Maize Rug in 72.42","Rizzy","3597F","","Use config","Use config","","1000000000","Running","","","72.42","2","1","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","4","No","","","Rizzy Maize Rug in 72.42","","","","","","/rizzy/6163597FMAZ000H13.jpg","/rizzy/6163597FMAZ000H13.jpg","/rizzy/6163597FMAZ000H13.jpg","","Turkey","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","1","","1 column","container1","","","","","","","","Rizzy Maize Rug in 72.42","configurable","","","","993","1309","382","158-Pile Height","Hand Knotted","","","0","","MAZ000"
"admin","0","Base","Rugs","configurable","rug_size","rug_size","83,6","RIZZY-6163597FMAZ000I71","RIZZY-6163597FMAZ000I71-I71","Rizzy Maize Rug in 12.2","Rizzy","3597F","","Use config","Use config","","1000000000","Running","","","12.2","2","1","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","4","No","","","Rizzy Maize Rug in 12.2","","","","","","/rizzy/6163597FMAZ000I71.jpg","/rizzy/6163597FMAZ000I71.jpg","/rizzy/6163597FMAZ000I71.jpg","","Turkey","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","1","","1 column","container1","","","","","","","","Rizzy Maize Rug in 12.2","configurable","","","","166","220","64","94-Pile Height","Hand Knotted","","","0","","MAZ000"
"admin","0","Base","Rugs","configurable","rug_size","rug_size","83,6","RIZZY-6163598FMID000A22","RIZZY-6163598FMID000A22-A22","Rizzy Midnight Blue Rug in 4.77","Rizzy","3598F","","Use config","Use config","","1000000000","Running","","","4.77","2","1","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","4","No","","","Rizzy Midnight Blue Rug in 4.77","","","","","","/rizzy/6163598FMID000A22.jpg","/rizzy/6163598FMID000A22.jpg","/rizzy/6163598FMID000A22.jpg","","Turkey","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","1","","1 column","container1","","","","","","","","Rizzy Midnight Blue Rug in 4.77","configurable","","","","65","86","25","48-Pile Height","Hand Knotted","","","0","","MID000"
"admin","0","Base","Rugs","configurable","rug_size","rug_size","83,6","RIZZY-6163598FMID000E10","RIZZY-6163598FMID000E10-E10","Rizzy Midnight Blue Rug in 22","Rizzy","3598F","","Use config","Use config","","1000000000","Running","","","22","2","1","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","4","No","","","Rizzy Midnight Blue Rug in 22","","","","","","/rizzy/6163598FMID000E10.jpg","/rizzy/6163598FMID000E10.jpg","/rizzy/6163598FMID000E10.jpg","","Turkey","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","1","","1 column","container1","","","","","","","","Rizzy Midnight Blue Rug in 22","configurable","","","","299","398","115","96-Pile Height","Hand Knotted","","","0","","MID000"
"admin","0","Base","Rugs","configurable","rug_size","rug_size","83,6","RIZZY-6163598FMID000G99","RIZZY-6163598FMID000G99-G99","Rizzy Midnight Blue Rug in 48.4","Rizzy","3598F","","Use config","Use config","","1000000000","Running","","","48.4","2","1","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","4","No","","","Rizzy Midnight Blue Rug in 48.4","","","","","","/rizzy/6163598FMID000G99.jpg","/rizzy/6163598FMID000G99.jpg","/rizzy/6163598FMID000G99.jpg","","Turkey","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","1","","1 column","container1","","","","","","","","Rizzy Midnight Blue Rug in 48.4","configurable","","","","663","875","255","132-Pile Height","Hand Knotted","","","0","","MID000"
"admin","0","Base","Rugs","configurable","rug_size","rug_size","83,6","RIZZY-6163598FMID000H13","RIZZY-6163598FMID000H13-H13","Rizzy Midnight Blue Rug in 72.42","Rizzy","3598F","","Use config","Use config","","1000000000","Running","","","72.42","2","1","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","4","No","","","Rizzy Midnight Blue Rug in 72.42","","","","","","/rizzy/6163598FMID000H13.jpg","/rizzy/6163598FMID000H13.jpg","/rizzy/6163598FMID000H13.jpg","","Turkey","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","1","","1 column","container1","","","","","","","","Rizzy Midnight Blue Rug in 72.42","configurable","","","","993","1309","382","158-Pile Height","Hand Knotted","","","0","","MID000"
"admin","0","Base","Rugs","configurable","rug_size","rug_size","83,6","RIZZY-6163598FMID000I71","RIZZY-6163598FMID000I71-I71","Rizzy Midnight Blue Rug in 12.2","Rizzy","3598F","","Use config","Use config","","1000000000","Running","","","12.2","2","1","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","4","No","","","Rizzy Midnight Blue Rug in 12.2","","","","","","/rizzy/6163598FMID000I71.jpg","/rizzy/6163598FMID000I71.jpg","/rizzy/6163598FMID000I71.jpg","","Turkey","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","1","","1 column","container1","","","","","","","","Rizzy Midnight Blue Rug in 12.2","configurable","","","","166","220","64","94-Pile Height","Hand Knotted","","","0","","MID000"
"admin","0","Base","Rugs","configurable","rug_size","rug_size","83,6","RIZZY-6163599FORE000A22","RIZZY-6163599FORE000A22-A22","Rizzy Ore Rug in 4.77","Rizzy","3599F","","Use config","Use config","","1000000000","Running","","","4.77","2","1","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","4","No","","","Rizzy Ore Rug in 4.77","","","","","","/rizzy/6163599FORE000A22.jpg","/rizzy/6163599FORE000A22.jpg","/rizzy/6163599FORE000A22.jpg","","Turkey","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","1","","1 column","container1","","","","","","","","Rizzy Ore Rug in 4.77","configurable","","","","65","86","25","48-Pile Height","Hand Knotted","","","0","","ORE000"
"admin","0","Base","Rugs","configurable","rug_size","rug_size","83,6","RIZZY-6163599FORE000E10","RIZZY-6163599FORE000E10-E10","Rizzy Ore Rug in 22","Rizzy","3599F","","Use config","Use config","","1000000000","Running","","","22","2","1","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","4","No","","","Rizzy Ore Rug in 22","","","","","","/rizzy/6163599FORE000E10.jpg","/rizzy/6163599FORE000E10.jpg","/rizzy/6163599FORE000E10.jpg","","Turkey","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","1","","1 column","container1","","","","","","","","Rizzy Ore Rug in 22","configurable","","","","299","398","115","96-Pile Height","Hand Knotted","","","0","","ORE000"
"admin","0","Base","Rugs","configurable","rug_size","rug_size","83,6","RIZZY-6163599FORE000G99","RIZZY-6163599FORE000G99-G99","Rizzy Ore Rug in 48.4","Rizzy","3599F","","Use config","Use config","","1000000000","Running","","","48.4","2","1","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","4","No","","","Rizzy Ore Rug in 48.4","","","","","","/rizzy/6163599FORE000G99.jpg","/rizzy/6163599FORE000G99.jpg","/rizzy/6163599FORE000G99.jpg","","Turkey","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","1","","1 column","container1","","","","","","","","Rizzy Ore Rug in 48.4","configurable","","","","663","875","255","132-Pile Height","Hand Knotted","","","0","","ORE000"
"admin","0","Base","Rugs","configurable","rug_size","rug_size","83,6","RIZZY-6163599FORE000H13","RIZZY-6163599FORE000H13-H13","Rizzy Ore Rug in 72.42","Rizzy","3599F","","Use config","Use config","","1000000000","Running","","","72.42","2","1","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","4","No","","","Rizzy Ore Rug in 72.42","","","","","","/rizzy/6163599FORE000H13.jpg","/rizzy/6163599FORE000H13.jpg","/rizzy/6163599FORE000H13.jpg","","Turkey","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","1","","1 column","container1","","","","","","","","Rizzy Ore Rug in 72.42","configurable","","","","993","1309","382","158-Pile Height","Hand Knotted","","","0","","ORE000"
"admin","0","Base","Rugs","configurable","rug_size","rug_size","83,6","RIZZY-6163599FORE000I71","RIZZY-6163599FORE000I71-I71","Rizzy Ore Rug in 12.2","Rizzy","3599F","","Use config","Use config","","1000000000","Running","","","12.2","2","1","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","4","No","","","Rizzy Ore Rug in 12.2","","","","","","/rizzy/6163599FORE000I71.jpg","/rizzy/6163599FORE000I71.jpg","/rizzy/6163599FORE000I71.jpg","","Turkey","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","1","","1 column","container1","","","","","","","","Rizzy Ore Rug in 12.2","configurable","","","","166","220","64","94-Pile Height","Hand Knotted","","","0","","ORE000"
"admin","0","Base","Rugs","configurable","rug_size","rug_size","83,6","RIZZY-6163601FCBT000A22","RIZZY-6163601FCBT000A22-A22","Rizzy Cobalt Rug in 4.77","Rizzy","3601F","","Use config","Use config","","1000000000","Running","","","4.77","2","1","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","4","No","","","Rizzy Cobalt Rug in 4.77","","","","","","/rizzy/6163601FCBT000A22.jpg","/rizzy/6163601FCBT000A22.jpg","/rizzy/6163601FCBT000A22.jpg","","Turkey","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","1","","1 column","container1","","","","","","","","Rizzy Cobalt Rug in 4.77","configurable","","","","65","86","25","48-Pile Height","Hand Knotted","","","0","","CBT000"
"admin","0","Base","Rugs","configurable","rug_size","rug_size","83,6","RIZZY-6163601FCBT000E10","RIZZY-6163601FCBT000E10-E10","Rizzy Cobalt Rug in 22","Rizzy","3601F","","Use config","Use config","","1000000000","Running","","","22","2","1","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","4","No","","","Rizzy Cobalt Rug in 22","","","","","","/rizzy/6163601FCBT000E10.jpg","/rizzy/6163601FCBT000E10.jpg","/rizzy/6163601FCBT000E10.jpg","","Turkey","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","1","","1 column","container1","","","","","","","","Rizzy Cobalt Rug in 22","configurable","","","","299","398","115","96-Pile Height","Hand Knotted","","","0","","CBT000"
